partner_id,partner_name,source_table,legacy_record_id,creator_name,created_time,routes,updated_fields
4179,四川博咨工程项目管理有限公司,C_ZFSQGL,00aedf45dc3b4525b05e7c0838c1d086,文楠,2023-08-03 14:13:24,payment.request.note,sc_source_created_at;sc_source_created_by
6360,劳务人工,C_ZFSQGL,024f6c473cae43aba4dd610ef994c3b2,文楠,2023-08-30 11:06:21,payment.request.note,sc_source_created_at;sc_source_created_by
1871,谭丽莲。蒲镜潮(草皮）,C_ZFSQGL,0362595c5d704f6998c12dba22590aab,文楠,2022-08-15 15:54:29,payment.request.note,sc_source_created_at;sc_source_created_by
5789,四川省广元市中级人民法院诉讼费及案款专户,C_ZFSQGL,04dcb57a9b224a67b60a869a69258d44,文楠,2025-12-29 10:45:26,payment.request.note,sc_source_created_at;sc_source_created_by
5081,四川华亚智优科技有限公司,C_ZFSQGL,05280122d3a949db9f674eb2f5e1c2e7,江一娇,2024-02-08 10:13:23,payment.request.note,sc_source_created_at;sc_source_created_by
2678,绵阳鑫泰水泥制品有限公司,C_ZFSQGL,07144b8c862345d78e10635c2dc72f47,文楠,2023-06-02 11:56:10,payment.request.note,sc_source_created_at;sc_source_created_by
646,大通通利水泥制品有限公司,C_ZFSQGL,0cd6588632cf4b0d9e1c546c85a84753,文楠,2021-11-29 10:39:05,payment.request.note,sc_source_created_at;sc_source_created_by
5741,乐山国联企业服务有限责任公司,C_ZFSQGL,1220f4dc26f14b9e8c8516060800f344,江一娇,2026-03-04 15:40:46,payment.request.note,sc_source_created_at;sc_source_created_by
1288,国网新疆电力有限公司,C_ZFSQGL,1222049fbb1446439721cf634dded5d1,文楠,2021-11-18 14:30:46,payment.request.note,sc_source_created_by
119,（错误不选）德阳市新棉科技有限公司,C_ZFSQGL,126c9125fd864b91af048acb46eed231,文楠,2022-01-27 17:15:22,payment.request.note,sc_source_created_at;sc_source_created_by
875,四川七星劳务有限公司成都分公司②,C_ZFSQGL,14971a81a6ec464e84092ac41a4419e7,文楠,2022-12-01 16:40:51,payment.request.note,sc_source_created_at;sc_source_created_by
4232,广元市昭化区人民法院诉讼费及案款专户,C_ZFSQGL,171aa48fe223402e883b376f28af0900,江一娇,2025-03-14 15:22:21,payment.request.note,sc_source_created_at;sc_source_created_by
6503,四川思渠国际招标有限公司,C_ZFSQGL,1940c4e9172146c88a471941dcd8ae25,江一娇,2026-02-05 17:47:02,payment.request.note,sc_source_created_at;sc_source_created_by
2740,国家税务总局中江县税务局代开,C_ZFSQGL,19cea4c08463486f95f18c653be631aa,文楠,2021-04-16 15:19:52,payment.request.note,sc_source_created_at;sc_source_created_by
3911,中国人民解放军77561部队收缴户,C_ZFSQGL,1c9627da75f14a98a1b7e5d0168562dd,江一娇,2025-10-21 09:01:15,payment.request.note,sc_source_created_at;sc_source_created_by
2471,凉山州宏泰建筑劳务有限公司,C_ZFSQGL,1cd480c156454ec49a0796f65a04fa83,卢燕,2022-10-12 11:31:00,payment.request.note,sc_source_created_at;sc_source_created_by
6429,广州市飞隆工程运输有限公司,C_ZFSQGL,25ee067da3bb4d8f887b9cda83a18294,焦玲,2020-09-27 17:52:12,payment.request.note,sc_source_created_at;sc_source_created_by
6061,四川熙越工程项目管理有限公司,C_ZFSQGL,2921451069fc4bffb7a5846bb1625b2b,江一娇,2026-02-05 10:04:08,payment.request.note,sc_source_created_at;sc_source_created_by
2167,重庆扬升建筑劳务有限公司,C_ZFSQGL,2b05d1ce1d8b467783275aeb3dc582b1,卢燕,2021-11-30 14:38:26,payment.request.note,sc_source_created_at;sc_source_created_by
1194,四川中德立鑫建设工程有限公司,C_ZFSQGL,2b10968fc1ed4c489aa4f6709cd2d879,江一娇,2024-02-07 15:32:45,payment.request.note,sc_source_created_at;sc_source_created_by
6501,中江县辑庆镇人民政府,C_ZFSQGL,2f12ad8496d44cef8c3871ec9e695936,文楠,2021-12-22 14:31:06,payment.request.note,sc_source_created_at;sc_source_created_by
3382,中江县财政局,C_ZFSQGL,2f1ec8af7941410ba72efae81021de94,文楠,2022-11-02 16:01:08,payment.request.note,sc_source_created_at;sc_source_created_by
2568,重庆图南供应链有限公司,C_ZFSQGL,333045bee82d4af6b613f16a3d729099,文楠,2023-07-20 15:59:25,payment.request.note,sc_source_created_at;sc_source_created_by
1807,重庆腾晟建筑劳务有限公司,C_ZFSQGL,358362508f98497a86d361c81e33c00c,文楠,2023-09-27 08:57:01,payment.request.note,sc_source_created_at;sc_source_created_by
3918,西昌市人民法院诉讼费及案款专户,C_ZFSQGL,385f9a747b974abe8bf8c2be7314b67d,江一娇,2025-02-27 14:14:11,payment.request.note,sc_source_created_at;sc_source_created_by
6431,四川兴溯道劳务有限公司,C_ZFSQGL,3a664ac8d360413982b99e2a686059f4,文楠,2021-08-06 16:04:56,payment.request.note,sc_source_created_at;sc_source_created_by
533,四川元鼎机械制造有限公司,C_ZFSQGL,3edfde1bdfb44002b638d057ceb5ae6e,文楠,2023-07-03 10:51:41,payment.request.note,sc_source_created_at;sc_source_created_by
565,中山市樱花美涂涂装饰工程有限责任公司,C_ZFSQGL,41bdf2fcaecb4dc583ded175209f417e,文楠,2023-05-19 15:33:30,payment.request.note,sc_source_created_at;sc_source_created_by
2592,忠县富民劳务有限责任公司,C_ZFSQGL,4778fb7628484051a3e0803e7a8bb337,尹佳梅,2021-02-08 15:00:08,payment.request.note,sc_source_created_at;sc_source_created_by
2043,四川华盈泰建设工程有限公司,C_ZFSQGL,492d79a6d4f24d9e80c413d0adffc8cc,文楠,2023-09-11 12:42:13,payment.request.note,sc_source_created_at
2875,四川宏跃科技保温工程有限公司,C_ZFSQGL,499024e34b7d4f9098b0871119eb4c9b,焦玲,2020-09-28 10:49:25,payment.request.note,sc_source_created_at;sc_source_created_by
3700,德阳市杰阳资产运营管理有限公司,C_ZFSQGL,56c00e99854e4dd6b9ebee9c5088c1b5,蒋毅,2021-10-09 16:51:19,payment.request.note,sc_source_created_at;sc_source_created_by
5507,四川隆强建筑设备租赁有限公司（钢管，扣件）,C_ZFSQGL,59f14653d05b40bb802c4ef7d7a5e13d,文楠,2023-01-20 00:46:51,payment.request.note,sc_source_created_at;sc_source_created_by
2290,重庆刚宏鑫茂科技有限公司,C_ZFSQGL,5b1ec35559744741bbffa5040886f761,文楠,2023-11-16 09:06:38,payment.request.note,sc_source_created_at;sc_source_created_by
4316,重庆市永川区财政局-水利站,C_ZFSQGL,5ff155a99d4441ce88b3c1050df5277c,江一娇,2025-12-18 15:17:32,payment.request.note,sc_source_created_at;sc_source_created_by
4744,中建二局第二建筑工程有限公司,C_ZFSQGL,668c4ce0e40b413e9659bf9025ec971d,文楠,2023-05-29 08:38:14,payment.request.note,sc_source_created_at;sc_source_created_by
4306,塔什库尔干塔吉克自治县塔什库尔干多人民政府,C_ZFSQGL,68b00655ca3b4a7b8bc76ca5cbf31f20,江一娇,2025-11-03 11:52:24,payment.request.note,sc_source_created_at;sc_source_created_by
2591,旌阳区忠明工程机械设备租赁服务部,C_ZFSQGL,72110c2fc4f549e3a7378f25c0c0f5c8,文楠,2023-01-18 12:33:42,payment.request.note,sc_source_created_at;sc_source_created_by
4460,米易县人民法院诉讼费及案款专户,C_ZFSQGL,7278d215b43e48c8b6a016c54662c39d,江一娇,2025-10-29 11:32:18,payment.request.note,sc_source_created_at;sc_source_created_by
1251,德阳市福宾加油站,C_ZFSQGL,76c76811476b4cc18b716bef597165a9,文楠,2023-06-20 15:59:57,payment.request.note,sc_source_created_at;sc_source_created_by
2894,石柱土家族自治县水利工程服务站,C_ZFSQGL,7911e6d934f4426dadee28c62d84e2b9,江一娇,2025-12-26 11:59:20,payment.request.note,sc_source_created_by
2472,德阳市区汪哥木材经营部,C_ZFSQGL,79954f4af7d8428e8965baded1864fce,江一娇,2023-10-31 17:07:34,payment.request.note,sc_source_created_at;sc_source_created_by
2165,四川淼森飞国建材有限公司,C_ZFSQGL,7a43dafa83354dddad19607d207a8278,文楠,2023-06-20 08:45:09,payment.request.note,sc_source_created_at;sc_source_created_by
456,中江县龙台镇富盈门窗装饰部,C_ZFSQGL,7b87c20bd8494ac78f572f8e3512aecd,文楠,2023-07-31 10:28:29,payment.request.note,sc_source_created_at;sc_source_created_by
5695,中国人民解放军陆军特色医学中心,C_ZFSQGL,7f2a5b3de4a24aaa926a2785c5814ef0,文楠,2025-11-11 14:29:32,payment.request.note,sc_source_created_at;sc_source_created_by
1487,旌阳区金益建材经营部,C_ZFSQGL,826b05fb6d054841a76e52369ab86944,文楠,2023-04-17 15:29:42,payment.request.note,sc_source_created_at;sc_source_created_by
5710,天恒融资担保有限公司,C_ZFSQGL,860ce54c8a824388a906b09f3898d0fb,文楠,2023-07-25 18:55:38,payment.request.note,sc_source_created_at;sc_source_created_by
1293,重庆扬升建筑劳务有限公司（2）,C_ZFSQGL,861c1cb5e4234ebf97cf2eb32a636a55,李林旭,2023-02-03 11:58:37,payment.request.note,sc_source_created_at;sc_source_created_by
513,重庆市荣昌区光点广告经营部,C_ZFSQGL,87ee3de04a79473da91bf68927eb5028,文楠,2023-09-04 16:07:47,payment.request.note,sc_source_created_at;sc_source_created_by
3595,剑阁县巧匠劳务有限公司,C_ZFSQGL,8ac23a16235c4572b1065f45f12c4e53,焦玲,2020-03-17 11:16:10,payment.request.note,sc_source_created_at;sc_source_created_by
2645,重庆市南川区财政局,C_ZFSQGL,8baa314f5d2e43f6bff92435f7715170,卢燕,2022-05-31 15:08:40,payment.request.note,sc_source_created_at;sc_source_created_by
6336,布拖县三丰机械设备租赁有限公司,C_ZFSQGL,8d9dae809cc944ac9c19b58f8c433eba,尹佳梅,2020-11-17 11:43:39,payment.request.note,sc_source_created_at;sc_source_created_by
